"FullName","CreationTime","LastWriteTime","LastAccessTime"
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260307094337.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:29 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260307094611.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:56 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260307095222.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:07 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260307095223.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:56 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260307095228.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:37 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260307095441.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260307095726.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:07 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260307100527.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:37 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260311155641.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260311155642.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260311155643.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:38 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260311155646.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:07 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260311155654.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260311155656.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260311155657.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260311155925.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260311155944.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:38 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260311155949.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260311160001.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:58 a. m.","23/08/2026 2:43:47 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260311190211.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:38 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260312123249.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:58 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260312123258.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:38 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260312175121.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:38 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313152059.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313152335.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:38 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313152548.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313152721.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313152729.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:38 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313153027.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:38 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313153028.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313153029.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:58 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313153149.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:38 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313153302.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313153304.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313154038.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313154216.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:38 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313154413.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:58 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313154858.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313155154.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313155326.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313155331.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:58 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313155440.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:58 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313155452.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:58 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313155507.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:59 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313155611.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:59 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313155613.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:38 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313155807.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:39 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313160118.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:59 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260313160304.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:59 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314085400.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:59 a. m.","23/08/2026 2:43:48 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314085407.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:59 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314085542.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:59 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314085546.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:59 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314085631.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:59 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314085709.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314085726.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:31 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314085823.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:39 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314085914.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:59 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314085929_BURST001_COVER.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314090325.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:39 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314090621.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314090829.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314091209.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:31 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260314093251.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:31 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260320101319.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:31 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260320101326.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:39 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260320101344.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:31 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260320104458.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260320104500.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:31 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260320104547.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:59 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260320145231.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:31 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260321162635.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:31 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260322160046.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:31 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260325162626.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:39 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260325162703.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:09 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260325162725.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:00 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260326152932.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:39 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260330200724.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:31 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260331112842.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:31 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260404210456.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:39 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260404210501.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:39 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405103206.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:40 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405113658.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:11 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405113659.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:40 a. m.","23/08/2026 2:43:49 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405120000.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405120009.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:30 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405124430.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:58 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405143500.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:11 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405143511.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:11 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405182349.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:43 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405182355.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:43 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405182446.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:00 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405182701.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:58 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405182723.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:31 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405182724.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:11 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405182812.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:00 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405182814.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:11 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405183017.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:12 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405183031.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:32 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260405183200.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:00 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260411202305.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:56 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260411202308.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:00 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260412144933.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:37 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260412144937.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260412144939.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:47:58 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260412144941.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260412144945.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:08 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260412144947.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:12 a. m.","23/08/2026 2:43:50 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260412145027.jpg","21/08/2026 3:15:43 p. m.","20/08/2026 6:48:00 a. m.","23/08/2026 2:43:50 p. m."
